C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_29_087.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_29_087.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_29_087.jpg,0,0,0,5.789655E-06
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_29_164.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_29_164.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_29_164.jpg,0,0,0,6.795702E-06
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_29_230.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_29_230.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_29_230.jpg,0,0,0,3.798825E-06
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_29_306.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_29_306.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_29_306.jpg,0,0,0,6.721947E-06
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_29_375.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_29_375.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_29_375.jpg,0,0,0,2.835084E-05
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_29_446.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_29_446.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_29_446.jpg,0,0,0,3.910831E-06
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_29_521.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_29_521.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_29_521.jpg,0,0,0,1.294022E-05
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_29_592.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_29_592.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_29_592.jpg,0,0,0,5.692442E-06
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_29_663.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_29_663.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_29_663.jpg,0,0,0,7.454109E-06
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_29_732.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_29_732.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_29_732.jpg,0,0,0,8.218943E-06
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_29_803.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_29_803.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_29_803.jpg,0,0,0,1.018049E-05
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_29_870.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_29_870.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_29_870.jpg,0,0,0,1.151039E-05
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_29_947.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_29_947.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_29_947.jpg,0,0.2229039,0,0.1333048
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_30_016.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_30_016.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_30_016.jpg,0,0.3967023,0,0.3642559
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_30_094.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_30_094.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_30_094.jpg,0,0.4876419,0,0.832155
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_30_167.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_30_167.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_30_167.jpg,0,0.2680692,0,1.20341
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_30_236.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_30_236.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_30_236.jpg,0,0.09187259,0,1.307746
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_30_327.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_30_327.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_30_327.jpg,0,0,0,1.289741
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_30_396.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_30_396.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_30_396.jpg,0,0,0,1.281965
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_30_484.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_30_484.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_30_484.jpg,0,0.1487964,0,1.29433
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_30_550.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_30_550.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_30_550.jpg,0,0.3581382,0,1.55416
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_30_622.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_30_622.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_30_622.jpg,0,0.5733165,0,2.026891
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_30_692.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_30_692.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_30_692.jpg,0,0.7518891,0,2.511869
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_30_766.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_30_766.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_30_766.jpg,0,1,0,3.383042
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_30_837.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_30_837.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_30_837.jpg,0,1,0,4.089715
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_30_907.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_30_907.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_30_907.jpg,0,1,0,5.022605
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_30_978.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_30_978.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_30_978.jpg,0,1,0,5.717449
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_31_067.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_31_067.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_31_067.jpg,0,1,0,6.866571
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_31_145.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_31_145.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_31_145.jpg,0,0.8762203,0,7.744638
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_31_229.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_31_229.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_31_229.jpg,0,0.6267384,0,8.384997
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_31_307.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_31_307.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_31_307.jpg,-0.05,0.5375412,0,8.834366
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_31_378.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_31_378.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_31_378.jpg,-0.2,0.6401772,0,9.221604
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_31_450.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_31_450.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_31_450.jpg,-0.4,0.3889476,0,9.603573
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_31_519.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_31_519.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_31_519.jpg,0,0.2242278,0,9.73805
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_31_592.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_31_592.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_31_592.jpg,-0.05,0,0,9.745584
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_31_663.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_31_663.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_31_663.jpg,-0.25,0,0,9.65359
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_31_736.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_31_736.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_31_736.jpg,0,0,0,9.571755
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_31_809.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_31_809.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_31_809.jpg,0,0,0,9.488639
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_31_876.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_31_876.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_31_876.jpg,0,0,0,9.430926
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_31_949.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_31_949.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_31_949.jpg,-0.05,0,0,9.354659
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_32_020.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_32_020.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_32_020.jpg,-0.25,0,0,9.263173
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_32_090.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_32_090.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_32_090.jpg,-0.4,0,0,9.177149
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_32_168.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_32_168.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_32_168.jpg,0,0,0,9.042454
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_32_238.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_32_238.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_32_238.jpg,0,0,0,8.96866
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_32_331.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_32_331.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_32_331.jpg,0,0,0,8.874849
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_32_400.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_32_400.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_32_400.jpg,0,0,0,8.801988
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_32_470.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_32_470.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_32_470.jpg,0,0,0,8.747842
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_32_542.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_32_542.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_32_542.jpg,0,0,0,8.676269
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_32_613.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_32_613.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_32_613.jpg,0,0,0,8.622928
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_32_685.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_32_685.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_32_685.jpg,-0.05,0,0,8.551901
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_32_755.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_32_755.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_32_755.jpg,-0.2,0,0,8.49021
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_32_828.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_32_828.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_32_828.jpg,-0.4,0,0,8.387887
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_32_898.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_32_898.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_32_898.jpg,-0.5500001,0,0,8.298461
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_32_968.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_32_968.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_32_968.jpg,-0.7500002,0,0,8.162865
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_33_038.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_33_038.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_33_038.jpg,-0.9000002,0,0,8.048202
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_33_109.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_33_109.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_33_109.jpg,-1,0,0,7.900377
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_33_178.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_33_178.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_33_178.jpg,0,0,0,7.740397
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_33_249.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_33_249.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_33_249.jpg,0,0,0,7.594198
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_33_317.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_33_317.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_33_317.jpg,0,0,0,7.543245
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_33_386.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_33_386.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_33_386.jpg,0,0,0,7.481692
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_33_455.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_33_455.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_33_455.jpg,0,0,0,7.436316
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_33_525.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_33_525.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_33_525.jpg,0,0,0,7.376316
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_33_597.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_33_597.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_33_597.jpg,0,0.0813174,0,7.346123
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_33_671.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_33_671.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_33_671.jpg,0,0.2767176,0,7.476012
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_33_752.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_33_752.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_33_752.jpg,0,0.5466189,0,7.828628
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_33_825.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_33_825.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_33_825.jpg,0,0.7675959,0,8.428169
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_33_901.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_33_901.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_33_901.jpg,0,0.9970716,0,9.240252
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_33_987.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_33_987.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_33_987.jpg,0,0.933919,0,10.12061
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_34_060.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_34_060.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_34_060.jpg,0,0.7157154,0,10.81946
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_34_130.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_34_130.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_34_130.jpg,0,0.5066086,0,11.18952
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_34_205.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_34_205.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_34_205.jpg,-0.2,0.2822644,0,11.68149
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_34_294.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_34_294.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_34_294.jpg,-0.4,0.0137713,0,11.27721
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_34_361.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_34_361.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_34_361.jpg,-0.6000001,0,0,11.29916
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_34_433.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_34_433.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_34_433.jpg,-0.7500002,0,0,11.14908
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_34_505.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_34_505.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_34_505.jpg,0,0,0,10.9313
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_34_581.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_34_581.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_34_581.jpg,0,0,0,10.74629
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_34_671.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_34_671.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_34_671.jpg,0,0,0,10.64698
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_34_742.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_34_742.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_34_742.jpg,0,0,0,10.55888
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_34_823.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_34_823.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_34_823.jpg,0,0,0,10.47268
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_34_896.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_34_896.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_34_896.jpg,0,0,0,10.40861
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_34_969.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_34_969.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_34_969.jpg,-0.15,0,0,10.31864
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_35_047.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_35_047.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_35_047.jpg,-0.35,0,0,10.20281
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_35_120.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_35_120.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_35_120.jpg,-0.5500001,0,0,10.06085
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_35_194.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_35_194.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_35_194.jpg,-0.7,0,0,9.939637
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_35_278.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_35_278.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_35_278.jpg,-0.9000002,0,0,9.758702
C:\Users\cttc\Desktop\project\img\IMG\center_2019_12_30_10_16_35_345.jpg,C:\Users\cttc\Desktop\project\img\IMG\left_2019_12_30_10_16_35_345.jpg,C:\Users\cttc\Desktop\project\img\IMG\right_2019_12_30_10_16_35_345.jpg,-1,0,0,9.579032
